Steps,Timestamp,Date,Datetime,Hour
0,1559542260,2019-06-03,2019-06-03 15:11:00+09:00,15
0,1559542860,2019-06-03,2019-06-03 15:21:00+09:00,15
0,1559543460,2019-06-03,2019-06-03 15:31:00+09:00,15
0,1559544060,2019-06-03,2019-06-03 15:41:00+09:00,15
0,1559544660,2019-06-03,2019-06-03 15:51:00+09:00,15
0,1559545260,2019-06-03,2019-06-03 16:01:00+09:00,16
18,1559545860,2019-06-03,2019-06-03 16:11:00+09:00,16
61,1559546460,2019-06-03,2019-06-03 16:21:00+09:00,16
61,1559547060,2019-06-03,2019-06-03 16:31:00+09:00,16
61,1559547660,2019-06-03,2019-06-03 16:41:00+09:00,16
61,1559548260,2019-06-03,2019-06-03 16:51:00+09:00,16
61,1559548860,2019-06-03,2019-06-03 17:01:00+09:00,17
61,1559549460,2019-06-03,2019-06-03 17:11:00+09:00,17
61,1559550060,2019-06-03,2019-06-03 17:21:00+09:00,17
61,1559550660,2019-06-03,2019-06-03 17:31:00+09:00,17
61,1559551260,2019-06-03,2019-06-03 17:41:00+09:00,17
93,1559551860,2019-06-03,2019-06-03 17:51:00+09:00,17
93,1559552460,2019-06-03,2019-06-03 18:01:00+09:00,18
93,1559553060,2019-06-03,2019-06-03 18:11:00+09:00,18
93,1559553660,2019-06-03,2019-06-03 18:21:00+09:00,18
93,1559554260,2019-06-03,2019-06-03 18:31:00+09:00,18
93,1559554860,2019-06-03,2019-06-03 18:41:00+09:00,18
93,1559555460,2019-06-03,2019-06-03 18:51:00+09:00,18
93,1559556060,2019-06-03,2019-06-03 19:01:00+09:00,19
93,1559556660,2019-06-03,2019-06-03 19:11:00+09:00,19
93,1559557260,2019-06-03,2019-06-03 19:21:00+09:00,19
93,1559557860,2019-06-03,2019-06-03 19:31:00+09:00,19
93,1559558460,2019-06-03,2019-06-03 19:41:00+09:00,19
93,1559559060,2019-06-03,2019-06-03 19:51:00+09:00,19
111,1559559660,2019-06-03,2019-06-03 20:01:00+09:00,20
128,1559560260,2019-06-03,2019-06-03 20:11:00+09:00,20
157,1559560860,2019-06-03,2019-06-03 20:21:00+09:00,20
224,1559561460,2019-06-03,2019-06-03 20:31:00+09:00,20
224,1559562060,2019-06-03,2019-06-03 20:41:00+09:00,20
